filename	date	plate	batch	tank	index	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	pcsk1_nwt	pcsk1_dich	qRNA	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intldl	inttg	inttc	intgluc
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_B04																																															5.089446	0	4391.7468	1263999	0	0	1.840e+09	8983.6176	18372.539	4255.7031	1647319.9	0	0	1.851e+09	9037.8387	16636.996	4539.4611	1284365.8	0	0	1.862e+09	9090.8284	18416.784	4213.9229	1650340.6	0	0	1.872e+09	9141.7089	16742.678	12/1/2020 9:47	4391.747	1263999	1647320																											1.219251	1.270823	1.118958																		
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_B05																																															0	0	3691.5075	952874.15	0	0	1.459e+09	7124.0164	17225.929	3702.4891	1279520.9	0	0	1.585e+09	7739.7344	16452.214	3702.8324	967618.41	0	0	1.480e+09	7224.7128	17293.743	3692.0908	1292769.8	0	0	1.609e+09	7856.4404	16567.879	12/1/2020 10:15	3691.508	952874.1	1279521																											-.9240693	-.1310515	-.2298841																		
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_C06	201121	1	7	27	AP036	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_C06	10	1	8.726198	.4423848	.41225642	.2722368	.389708	0	36	14	1	1	2																							3534.1837	821073	0	0	1.263e+09	6167.49	16193.354	3543.8555	1140003.7	0	0	1.411e+09	6891.1994	15545.647	3556.3698	838987.43	0	0	1.275e+09	6223.1455	16184.151	3539.232	1147659.9	0	0	1.433e+09	6996.2176	15662.12	12/1/2020 10:55	3534.184	821073	1140004	1	-253.3444	8734.323	52942.75	-.0748954	-.4244448	-.1551691	-.3745525	-.0602731	-.3942663	-.1448746	-.3282999															-1.450499	-1.450499	-1.096804															-1.295238	-1.745187	-.5409867	-.8331469
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_D04	201121	1	7	27	AP026	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_D04	10	1	10.38632	1.8035688	.22198422	.510444	.5455912	0	26	14	0	0	1																165	125953	9853	83.578449	107.19668	0	1	3954.2844	1032038.6	0	0	1.509e+09	7369.1215	17154.049	3862.6451	1409617.3	0	0	1.613e+09	7877.9561	15991.965	3970.7682	1047620.2	0	0	1.525e+09	7445.1272	17166.74	3869.2247	1420892.3	0	0	1.646e+09	8039.52	16177.388	12/1/2020 9:51	3954.284	1032039	1409617	1	166.7565	41266.39	79308.72	.164018	-.2777466	-.3398194	1.009086	.1488435	-.3088975	-.350469	.9608321													3	24506.45	-.0356468	.3516264	.3551356													.1270053	.5228713	1.367628	-.8501565	.7010792	-2.260189
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_D05																																															0	0	3806.5014	872333.98	0	0	1.282e+09	6259.4793	15974.971	3699.0142	1211481.9	0	0	1.399e+09	6832.8346	15108.636	3735.4125	884745.48	0	0	1.290e+09	6296.7444	15972.197	3683.0072	1215070.8	0	0	1.405e+09	6861.9753	15102.879	12/1/2020 10:36	3806.501	872334	1211482																											-.45475	-.8882476	-.5689678																		
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_D06	201121	1	7	28	AP037	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_D06	10	1	11.34743	1.4292432	.55496056	.4423848	.9352992	0	37	14	.0936415	0	1																209	121268	17174	83.671492	111.62795	0	0	3595.5607	1044569.7	1	11	1.749e+09	8541.2013	19368.851	3573.1199	1309368.3	1	14	1.707e+09	8336.2563	17266.822	3608.4013	1007813.7	1	10	1.701e+09	8304.5407	19241.656	3654.3078	1326146.2	1	9	1.700e+09	8299.6399	17101.109	12/1/2020 10:56	3595.561	1044570	1326146	1	-255.2769	208853.3	207603.8	.0951819	.1220649	-.0130272	.6100605	.0791748	.0889841	-.0243546	.5587509													47	19821.45	-1.194641	.4026526	.0720228													.8246427	.4331668	.5800146	.6374841	.3487557	.2410404
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_E04	201121	1	7	28	AP027	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_E04	10	1	13.61917	1.1570064	.68180869	.4083552	1.4808904	0	27	14	.1448603	0	1																185	183243	17622	71.848365	100.03409	0	0	4385.9511	1193657.2	0	0	1.843e+09	8998.2017	18864.319	4063.4616	1582062.4	0	0	1.974e+09	9639.061	17607.836	4386.1557	1208012.7	0	0	1.858e+09	9070.3139	18908.461	4046.9083	1578024.9	0	0	1.976e+09	9647.7096	17640.712	12/1/2020 9:54	4385.951	1193657	1582062	1	535.1135	127.2706	-24265.78	.0618586	.6584711	.1194428	.3602781	.0086795	.5488337	.0819671	.1909795													23	81796.45	1.124824	.9801457	.8640511													.4775385	1.693157	.1558003	1.323364	.1141853	1.067571
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_E06	201121	1	7	29	AP038	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_E06	10	1	11.26006	2.3480424	.47568048	.5785032	.8573576	0	38	14	1	1	2	238792	8234	9790	31	6	29	1	1294176	72739	102	147	108	64	0	1	106	79131	5633	72.539297	93.646005	0	1	3897.2048	900715.94	0	0	1.377e+09	6722.125	16808.457	3747.5345	1223295.3	0	0	1.483e+09	7241.233	15981.257	3869.8855	905112.3	0	0	1.356e+09	6621.9752	16597.422	3726.3422	1236215.2	0	0	1.492e+09	7287.1791	15972.277	12/1/2020 10:59	3897.205	900715.9	1223295	1	140.3017	-60980.55	-65451.39	.2312297	.0450418	-.0928695	1.526614	.217254	.0161361	-.1027716	1.481736	-2.681296	-13306.25	454.74	2009.173	-5.066596	-1.752695	-121686.6	-8466.207	7.533333	-20.70639	-11.99977	3.626667	-56	-22315.55	-.2398758	-.5081125	-.4594194	-.2447285	.0250689	.349563	.7835004	.2967378	-.227545	-.0417893	-.2967378	.4124631	-.7063026	-.6433454	.349563	-.8153122	-.7518727	2.449998	.4637077	1.054037	-.3406948
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_F04	201121	1	7	29	AP028	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_F04	10	1	17.02678	1.0889472	.61838462	.6465624	1.0132408	0	28	14	0	0	1	374193	8135	8826	30	7	46	1	2072465	119494	114	188	150	70	0	1	278	181661	26454	94.713811	134.9095	0	0	4528.7722	1296867.1	0	0	2.205e+09	10768.535	21446.896	4432.1478	1732764.9	0	0	2.171e+09	10598.875	18676.756	4485.0285	1296568	0	0	2.202e+09	10754.239	21423.808	4422.214	1732675.2	0	0	2.196e+09	10723.008	18850.658	12/1/2020 9:58	4528.772	1296867	1732765	1	771.8693	33335.31	32544.29	.2999952	.19174	.0554566	.2899735	.2067044	-.0007345	-.0103322	-.0070791	14.3187	122094.8	355.74	1045.173	-6.066596	-.7526948	656602.4	38288.79	19.53333	20.29361	30.00023	9.626667	116	80214.45	1.647156	1.522188	1.380398	1.126391	1.300781	.2706416	.612813	.167894	.2967378	1.065463	1.191816	1.036433	.5340118	1.080319	.8656782	1.462453	1.639718	.0119366	.7514516	1.412188	.5941961
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_F05	201121	1	7	28	AP034	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_F05	10	1	4.007972	.7146216	.36468837	.3743256	.6235328	0	34	14	1	1	2																							3757.9267	763651.12	0	0	1.061e+09	5179.1795	14333.649	3526.2201	1044898.7	0	0	1.165e+09	5687.2259	13622.359	3747.8537	755277.1	0	0	1.058e+09	5166.2763	14337.291	3528.3271	1037033.1	0	0	1.157e+09	5650.2559	13616.711	12/1/2020 10:43	3757.927	763651.1	1044899	1	-92.9109	-139785.5	-165962.7	.0273346	-.192457	-.2016128	-.0978248	.0968945	-.0488116	-.1525352	.1234245															-.6340222	-2.129955	-1.742965															-.7279133	-.3724957	-.0840529	-1.254876
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_F06	201121	1	7	27	AP039	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_F06	10	1	10.38632		.47568048	.5444736	.779416	0	39	14	.9141263	1	2	229619	7654	10945	26	6	30	1	1041010	81713	88	144	128	65	0	1	137	89078	11703	70.737751	88.870849	0	0	3501.8836	876281.74	0	0	1.365e+09	6667.4743	16863.906	3458.1575	1127951	0	0	1.477e+09	7211.2792	16162.785	3424.2935	875264.89	0	0	1.366e+09	6669.3968	16865.919	3446.2889	1140930.8	0	0	1.498e+09	7314.8394	16255.431	12/1/2020 11:02	3501.884	876281.8	1127951	1	-285.6444	76833.41	58462.75	.1971295	-.0319813	-.0934317		.1946674	-.037134	-.0952173		-1.681296	-22479.25	-125.26	3164.173	-10.64528	-2.14299	-374852.6	507.7933	-6.466667	-23.81726	8.81526	4.626667	-25	-12368.55	-1.561171	-.7870038	-1.165	-.1340876	-.0752699	.0083555	1.191816	-.1933732	-.227545	-.5729675	.1763742	-.4770404	-.8297738	.2880175	.4676988	-.3326987	-.2907055		.2471891	.8994349	-.3406948
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_G04																																															3.392964	0	3981.8847	1000097.7	0	0	1.550e+09	7570.6437	17790.72	3809.1129	1350819.7	0	0	1.672e+09	8164.3679	16789.896	3971.8188	1006527.7	0	0	1.543e+09	7536.5711	17692.169	3782.466	1350969.2	0	0	1.678e+09	8192.4727	16807.505	12/1/2020 10:01	3981.885	1000098	1350820																											.1190784	.2276669	.205322																		
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_0900_W_G06	201121	1	7	28	AP040	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_0900_G06	10	1	12.74543	.8167104	.68180869	.2041776	.779416	0	40	14	1	1	2																149	122205	12236	107.32349	133.45135	5.089446	0	4118.6804	1052644.7	0	0	1.716e+09	8378.6102	18948.843	3994	1443711.5	0	0	1.790e+09	8741.3975	17060.605	4205.643	1060659.8	0	0	1.716e+09	8379.3859	18861.997	3983.2364	1464646.6	0	0	1.829e+09	8932.2677	17243.07	12/1/2020 11:06	4118.681	1052645	1443712	1	267.843	-11960.5	13138.85	-.1432371	-.0310628	.1121344	-.0092086	-.1731679	-.092949	.0909571	-.1049619													-13	20758.45	.4285559	.45475	.4862439													-.0867741	.4626476	-.5519941	.2471891	-.812913	1.067571
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_A09	201121	1	7	28	AP050	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_A09	10	1	12.04643	.0340296	.52324853	.4083552	.389708	0	1	15	0	0	1	195068	5737	5737	27	7	34	1	1450775	84311	93	168	138	63	0	1	146	120826	11318	92.584535	111.65539	0	1	3791.2679	964777.22	0	0	1.420e+09	6933.953	16667.504	3736.9214	1326295.8	0	0	1.515e+09	7399.1873	15522.724	3877.8104	975902.71	0	0	1.427e+09	6969.7153	16683.137	3725.668	1341309.2	0	0	1.535e+09	7493.693	15582.065	12/1/2020 12:24	3791.268	964777.3	1326296	3	-59.56983	47064.48	95972.62	.0643104	-.4085699	.0183706	-.8754178	.0318917	-.4754855	-.0043001	-.9777188	2.318704	-57030.25	-2042.26	-2043.827	-8.519608	-.842029	34912.42	3105.793	-1.466667	.4330154	17.92274	2.626667	-16	19379.45	-.5216763	-.0356468	.0840529	.227545	-.5927726	-1.427856	-.5927726	-.0920395	.2967378	.279319	.2967378	-.1763742	.0920395	.7063026	.1763742	-.1945507	.418568	-2.344598	-1.745187	.1141853	.0179054
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_B07	201121	1	7	28	AP041	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_B07	10	1	9.075697	.6125328	.50739251	.3743256	.8573576	0	41	14	1	1	2	288364	7794	8658	19	6	37	1	1920772	95319	107	163	149	67	0	1	148	105815	11674	117.36104	156.02771		0	3943.712	996209.72	0	0	1.431e+09	6987.6574	16573.456	3857.1788	1390357.1	0	0	1.536e+09	7502.1809	15368.819	4009.3248	992620.85	0	0	1.418e+09	6924.1141	16491.519	3774.7212	1392061.8	0	0	1.555e+09	7591.6912	15500.473	12/1/2020 11:50	3943.712	996209.7	1390357	3	92.87426	11616.38	68859.65	.0268402	.0477973	-.062844	-.2156317	.0421376	.0792739	-.0521141	-.1674134	5.318705	36265.75	14.74	877.1733	-16.51961	-1.842029	504909.4	14113.79	12.53333	-4.566985	28.92274	6.626667	-14	4368.454	-.0594337	.1912353	.3044756	.5053211	.6331026	.0752699	.5729675	-1.158484	-.227545	.8778963	.6331026	.6956203	-.0668933	1.008252	.6640369	-.1337288	.0466829	-.9299809	.4637077	-.0840529	-.1136392
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_B08	201121	1	7	27	AP045	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_B08	10	1	11.17269	.7146216	.57081658	.3062664	.779416	0	45	14	.5353357			192154	7391	5697	53	9	26	1	1052675	63472	93	163	111	53	0	1	285	108966	24131	122.77293	166.27985	14.4201	1	3633.2426	841230.47	0	0	1.307e+09	6379.4961	16574.357	3464.4175	1173499.8	0	0	1.456e+09	7107.6693	16027.112	3615.7744	851189.58	0	0	1.311e+09	6403.4161	16563.261	3460.1417	1174845.6	0	0	1.467e+09	7161.218	16087.143	12/1/2020 12:05	3633.243	841230.5	1173500	3	-154.2853	-11378.68	31540.52	-.0415015	-.0264704	-.0016687	-.1225247	-.0475784	-.0392017	-.0060545	-.1425103	-5.681295	-59944.25	-388.26	-2083.827	16.35472	.8570099	-363187.6	-17733.21	-1.466667	-4.817255	-8.18474	-7.373333	123	7519.454	-1.081172	-1.244624	-.8297175	-.6027625	-.6744897	-.108835	-.612813	2.216363	.9944579	-.5148374	-.6744897	-.1763742	-.0668933	-.4864239	-1.022241	1.721797	.1270053	-.7279133	.2471891	-.4197869	.3597319
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_C07	201121	1	7	29	AP042	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_C07	10	1	6.45446	.4423848	.50739251	.340296	.6235328	0	42	14	.1098728	0	1																86	61548	6248	60.035252	89.300586	0	1	3359.9672	769273.68	0	0	1.069e+09	5220.7477	14402.675	3256.3364	967528.69	0	0	1.106e+09	5399.1282	13565.923	3446.7185	762933.35	0	0	1.049e+09	5122.9737	14248.201	3249.6157	961068.73	0	0	1.100e+09	5371.0346	13525.697	12/1/2020 11:52	3359.967	769273.7	967528.7	3	-396.9359	28715.41	-19753.52	-.00726	-.185109	-.0634062	-.3880251	.0406227	-.0863734	-.0296907	-.2360909													-76	-39898.55	-2.027082	-2.027082	-2.448278													-1.124884	-1.817445	-1.295238	-.3724957	-.2669941	-.1136392
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_E07	201121	1	7	28	AP043	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_E07	10	1	13.09493	.510444	.7928008	.1020888	1.4808904	0	43	14	1	1	2																230	123542	19826	81.585929	104.68889	22.05427	1	4165.6298	1158934.9	0	0	1.718e+09	8388.3894	18116.814	4283.4279	1558525.4	0	0	1.821e+09	8893.4375	16924.422	4185.4842	1167398.7	0	0	1.730e+09	8446.9659	18188.959	4217.8246	1589389.6	0	0	1.872e+09	9138.2649	17150.638	12/1/2020 12:30	4165.63	1158935	1558525	3	314.7922	72269.28	97879.01	-.2455378	.673167	.2214399	-.3222114	-.2767493	.6085793	.1993344	-.4221526													68	22095.45	.591027	.8198138	.796335													1.007218	.4925361	-1.144585	1.323364	-1.771034	1.600337
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_E08	201121	1	7	27	AP046	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_E08	10	1	.3382399	.170148	.44396845	.170148	.5455912	0	46	14	1	1	2																145	61408	10807	55.074112	76.208387	0	0	3357.9238	781176.76	0	0	1.190e+09	5809.9907	15685.949	3179.6208	975663.45	0	0	1.259e+09	6148.6265	15021.786	3325.1619	753991.09	0	0	1.167e+09	5696.7635	15640.535	3216.8153	968096.92	0	0	1.248e+09	6095.7314	14968.344	12/1/2020 12:11	3357.924	781176.8	975663.4	3	-429.6041	37740.65	-17466.7	-.1776905	-.2593767	-.129079	-.6692437	-.0521457	-.0003701	-.0405941	-.2701776													-17	-40038.55	-2.129955	-1.804902	-2.258357													-.2218019	-1.891852	-1.600337	-.8501565	-1.085925	-.6156959
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_F07	201121	1	7	29	AP044	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_F07	10	1	8.027202	.510444	.63424064	.2382072	.5455912	0	44	14	.0897085	0	1	174273	5446	5525	59	10	32	1	953056	63234	92	152	108	53	0	1	206	85061	20136	159.88119	202.60399	0	0	3557.7529	779860.84	0	0	1.201e+09	5866.3198	15984.152	3611.7606	1108212.3	0	0	1.297e+09	6332.6224	14778.1	3670.7088	797087.4	0	0	1.209e+09	5903.697	15941.566	3606.2954	1111382.4	0	0	1.297e+09	6333.5052	14776.818	12/1/2020 11:58	3557.753	779860.8	1108212	3	-199.1503	-38302.12	15136.28	-.1094901	-.2612137	.0623175	-.3244568	-.078616	-.1976338	.0840145	-.2267524	.3187044	-77825.25	-2333.26	-2255.827	22.9334	2.247305	-462806.6	-17971.21	-2.466667	-15.70639	-11.99977	-7.373333	44	-16385.55	-1.385575	-1.869082	-1.292534	.0836517	-1.095418	-1.790751	-.7388468	2.713052	1.451407	-.7609839	-.6956203	-.2533471	-.4958504	-.6433454	-1.022241	.7343	-.4775385	-1.144585	-.8501565	-.6483688	.7201566
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_F08	201121	1	7	28	AP047	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_F08	10	1	31.18146	.6465624	.65009666	.340296	.9352992	0	47	14	0	0	1	193293	8786	5656	34	7	22	1	1021079	62462	87	151	112	52	0	1	201	101022	18349	101.75107	127.84234	33.92964	0	3966.6688	976231.69	0	0	1.494e+09	7293.9662	17452.508	3879.3834	1349743	0	0	1.504e+09	7345.9411	15403.831	3950.2701	977009.28	0	0	1.474e+09	7196.1909	17282.115	3869.2247	1349623.4	0	0	1.501e+09	7326.8659	15354.234	12/1/2020 12:15	3966.669	976231.7	1349743	3	115.831	-18661.65	14204.24	-.0076131	.1312498	.076487	-.1950748	-.253004	-.375627	-.0967872	-.9771182	-9.681295	-58805.25	1006.74	-2124.827	-1.519608	-.842029	-394783.6	-18743.21	-7.466667	-16.56698	-8.077263	-8.373333	39	-424.5466	.0594337	.0237617	.1930881	-1.050837	-.612813	.7388468	-.6536562	.4770404	.2967378	-.5927726	-.7609839	-.5533847	-.5340118	-.4491363	-1.126391	.6250856	-.020001	-.8587541	.6374841	-.2669941	.8501565
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_G08	201121	1	7	29	AP048	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_G08	10	1	7.765078	.510444	.53910454	.2722368	.6235328	0	48	14	.865352	1	2	174309	8300	6469	41	8	21	1	715490	53147	82	153	80	58	0	1	97	63571	8113	64.127721	86.086179	0	0	3310.7805	733056.03	0	0	1.223e+09	5972.156	16696.384	3365.8413	1042595.8	0	0	1.259e+09	6147.4	14852.514	3328.0388	749983.52	0	0	1.242e+09	6064.596	16777.529	3370.0326	1050640.9	0	0	1.264e+09	6172.9424	14828.518	12/1/2020 12:17	3310.781	733056	1042596	3	-446.1227	11107.97	80683.84	-.075743	-.1795981	-.0350673	-.3334386	-.0377967	-.1014928	-.0084127	-.2133629	-10.6813	-77789.25	520.74	-1311.827	4.933404	.2473052	-700372.6	-28058.21	-12.46667	-14.70639	-39.99977	-2.373333	-65	-37875.55	-2.451708	-2.824237	-1.800572	-1.158484	-1.065463	.4215776	-.2967378	1.158484	.6744897	-1.191816	-1.158484	-.9153651	-.4215776	-1.713249	-.4215776	-.9428753	-1.693157	-1.144585	-.3724957	-.5409867	.1256613
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1100_W_H08	201121	1	7	27	AP049	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1100_H08	10	1	11.34743	.9868584	.4915365		1.2470656	0	49	14	.1006837	0	1	192818	7416	7708	52	13	26	1	850557	66218	83	174	109	51	0	1	285	109383	29993	154.26434	199.95229	0	0	3830.5656	905441.28	0	0	1.320e+09	6446.3465	16171.403	3622.6909	1229755.2	0	0	1.447e+09	7065.9678	15564.13	3855.0304	914592.9	0	0	1.327e+09	6479.8712	16213.122	3582.8494	1219198	0	0	1.436e+09	7013.8497	15506.379	12/1/2020 12:21	3830.566	905441.3	1229755	3	43.03771	-30702.8	-26082.13		.4448532	-.0831976	.1407304		.4357708	-.0863429	.1263429	-5.681295	-59280.25	-363.26	-72.82667	15.35472	4.85701	-565305.6	-14987.21	-11.46667	6.182745	-10.18474	-9.373333	123	7936.454	-.3516264	-.4679639	-.4197869	-.6027625	-.6331026	-.0752699	.1763742	1.989313	2.713052	-.9281431	-.5927726	-.7498695	.236128	-.5729675	-1.226528	1.721797	.1404583	-.1800124	1.036433		-.2287701
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1230_W_A10	201121	1	7	27	AP051	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1230_A10	10	1	10.11664	.5444736	.42811243	.340296	1.0911824	0	2	15	0	0	1	310502	7573	6209	44	12	41	1	2011303	94546	116	207	117	75	0	1	163	58751	15072	133.85822	172.90066	0	0	3758.623	850322.27	0	0	1.269e+09	6194.3559	16016.202	3598.853	1174875.5	0	0	1.394e+09	6804.2778	15350.875	3796.7346	872962.04	0	0	1.301e+09	6350.3006	16172.467	3593.9051	1186180.4	0	0	1.412e+09	6892.9326	15423.055	12/1/2020 12:40	3758.623	850322.3	1174876	4.5	-28.90491	-54853.98	-38745.24	-.0038195	.293823	-.0773277	-.3672192	-.0119905	.276952	-.0828962	-.3923516	9.318705	58403.75	-206.26	-1571.827	7.354722	3.85701	595440.4	13340.79	21.53333	39.18274	-2.18474	14.62667	1	-42695.55	-.6195638	-1.194641	-.812913	.9027348	.7835004	-.0250689	-.4399132	1.554774	2.326348	.9808501	.612813	1.191816	.8778963	-.2706416	1.361571	.0934678	-2.083189	-1.036433	.8761429	-.2669941	-.7201566
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1230_W_A11																																															0	0	4330.7701	1221590.6	0	0	1.842e+09	8994.4688	18698.678	4135.6805	1607842.4	0	0	1.902e+09	9286.5783	17375.461	4432.7247	1238667.6	0	0	1.848e+09	9021.8676	18703.522	4071.4284	1595789.8	0	0	1.901e+09	9280.3527	17404.117	12/1/2020 12:54	4330.77	1221591	1607842																											.9240693	1.102735	.9738248																		
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1230_W_B10	201121	1	7	29	AP052	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1230_B10	10	1	7.370016	.7146216	.60252861	.2041776	.7014744	0	3	15	1	1	2																						0	3671.0021	820235.6	0	0	1.208e+09	5899.8384	15652.575	3423.966	1064846.8	0	0	1.245e+09	6078.0234	14585.744	3650.0168	827503.05	0	0	1.218e+09	5947.7231	15671.518	3435.4895	1071875	0	0	1.287e+09	6284.3243	14916.816	12/1/2020 12:43	3671.002	820235.6	1064847	4.5	-85.90124	-44360.41	-91528.68	-.1400085	-.0949665	.0965263	-.1993167	-.1140823	-.0414567	.1150103	-.115919															-.9801457	-1.485389	-1.597978															-.7279133	-.0119366	-.812913	.5175648
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1230_W_C10	201121	1	7	27	AP053	insH2Bfabp	CD15	pcsk1	1	0	0	1	201121_1230_C10	10	1	14.66574	1.4632728	.65009666	.1361184	.6235328	0	4	15	1	1	2	340528	6425	5076	41	9	53	1	2388367	113539	125	215	134	70	0	1	61	130140	5095	61.687873	75.059686	18.6613	1	4174.5516	1273569.3	0	0	1.984e+09	9687.8808	19549.632	4163.4575	1610833.1	0	0	2.039e+09	9956.3044	18262.668	4342.7695	1287117.3	0	0	1.997e+09	9750.2126	19580.281	4141.5916	1619625.9	0	0	2.061e+09	10061.112	18334.779	12/1/2020 12:45	4174.552	1273569	1610833	4.5	387.0238	181240.5	142078.5	-.2081383	-.1719896	.1435321	.547089	-.2692075	-.2981168	.1006196	.3534536	21.3187	88429.75	-1354.26	-2704.827	4.354722	.8570099	972504.4	32333.79	30.53333	47.18274	14.81526	9.626667	-101	28693.45	.6195638	1.355195	1.013116	1.361571	1.065463	-.6744897	-.9027348	1.158484	.9944579	1.262784	1.095418	1.613358	1.008252	.6027625	.8656782	-1.545024	.6009514	.6744897	-.3724957	-1.396116	.8501565
InsH2Bfabp_CD15_10dpf_vast01_plate01_pcsk1_201121_1230_W_D10																																															0	0	3387.2936	834501.34	0	0	1.284e+09	6268.2349	16448.617	3406.0611	1150860	0	0	1.369e+09	6682.2601	15324.032	3426.1664	841738.89	0	0	1.293e+09	6312.8388	16492.481	3406.9435	1151009.5	0	0	1.371e+09	6694.0762	15319.058	12/1/2020 12:48	3387.294	834501.3	1150860																											-1.747396	-1.326017	-1.013116																		
