filename	date	batch	index	condition	tank	line	VAST	plate	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	Anders_batch	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	numberadipocytes	opercular	abdominal	cardiac	pectoral	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	AreaEye	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intAreaEye	intldl	inttg	inttc	intgluc
InsH2Bfabp_food_10dpf_lipids_plate11_201115_1100_W_H09	201115	1	AN149	D	15	insH2Bfabp	0	11	201115_1100_H09	10	0	20.495116	1.0889472	.6976647	.510444	.8573576	0	2	4	2																																																													3				.02382972	.02273145	.13244929	-.01708866	-.00373971	-.04776188	.103774	-.09703391																																	.70009021	-.27734839	.0934302	.72608426
InsH2Bfabp_food_10dpf_lipids_plate11_201115_1100_W_H10	201115	1	AN157	D	15	insH2Bfabp	0	11	201115_1100_H10	10	0	16.339975	.6465624	.52324853	.2041776	.6235328	0	10	4	2																																																													3				-.28484203	-.23793122	-.0586624	-.4783943	-.28369482	-.23477543	-.06064997	-.48175293																																	-.23776713	-.74912559	-1.3457883	-.31033986
InsH2Bfabp_food_10dpf_lipids_plate12_201115_1100_W_A11	201115	1	AN158	D	15	insH2Bfabp	0	12	201115_1100_A11	10	0	15.734017	.680592	.57081658	.4083552	.5455912	0	11	4	2																																																													3				-.0809651	-.31922755	-.01318129	-.44672981	-.07560439	-.30527437	-.01126297	-.43889021																																	-.13576683	-.94798468	-.46118913	.0122877
InsH2Bfabp_food_10dpf_lipids_plate12_201115_1100_W_B11	201115	1	AN159	D	15	insH2Bfabp	0	12	201115_1100_B11	10	0	16.253409	.9528288	.55496056	.4764144	.8573576	0	12	4	2																																																													3				-.01320657	-.01081588	-.03112424	-.17685811	-.01174322	-.00675169	-.03270903	-.17894388																																	.50793247	-.27734839	-.10050449	-.07907271
InsH2Bfabp_food_10dpf_lipids_plate12_201115_1100_W_C11	201115	1	AN160	D	15	insH2Bfabp	0	12	201115_1100_C11	10	0	14.608666	.7146216	.60252861	.4423848	.7014744	0	13	4	2																																																													3				-.04753684	-.17005382	.01435686	-.41743042	-.03437306	-.13609709	.02351704	-.38881928																																	-.04219981	-.54954272	-.29281584	.2050475
InsH2Bfabp_food_10dpf_lipids_plate12_201115_1100_W_D11	201115	1	AN161	D	15	insH2Bfabp	0	12	201115_1100_D11	10	0	15.820582	.7146216	.60252861	.4083552	.779416	0	14	4	2																																																													3				-.08186711	-.09546695	.01226993	-.41979552	-.07759197	-.08412931	.01336761	-.41410887																																	-.04219981	-.40010982	-.46118913	.2050475
InsH2Bfabp_food_10dpf_lipids_plate12_201115_1100_W_E11	201115	1	AN162	D	15	insH2Bfabp	0	12	201115_1100_E11	10	0	17.119064	1.191036	.68180869	.510444	.6235328	0	15	4	2																																																													3				.01992102	-.25470489	.08946307	.05425377	.01468361	-.26757759	.08192834	.03539105																																	.86745228	-.74912559	.0934302	.65478678
InsH2Bfabp_food_10dpf_lipids_plate12_201115_1100_W_F11	201115	1	AN163	D	15	insH2Bfabp	0	12	201115_1100_F11	10	0	15.041493	.7486512	.60252861	.3743256	1.0911824	0	16	4	2																																																													3				-.11649805	.20958998	.00809605	-.39049613	-.10691548	.23456612	.01415589	-.37053749																																	.06332323	.07027147	-.60535398	.2050475
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_A01	201115	1	AN164	B	12	insH2Bfabp	0	13	201115_1115_A01	10	0	10.193828	.5444736	.53910454	.170148	.389708	0	17	4	2																																																													3.25				-.24777727	-.3455881	.09490092	-.10543925	-.23239728	-.29880468	.10830993	-.06247632																																	-.50993332	-1.4703884	-1.5876763	-.18358155
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_A02	201115	1	AN172	B	12	insH2Bfabp	0	13	201115_1115_A02	10	0	8.375954	.7486512	.31712032	.4764144	1.0911824	0	25	4	2																																																													3.25				.05608377	.32904843	-.14377881	.07981752	.08333481	.40651691	-.11906999	.15549502																																	.06332323	.07027147	-.10050449	-1.9000774
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_B01	201115	1	AN165	B	12	insH2Bfabp	0	13	201115_1115_B01	10	0	8.8953467	.3743256	.31712032	.3062664	.4676496	0	18	4	2																																																													3.25				-.11195954	-.27100123	-.12917024	-.27795235	-.08737477	-.20069033	-.10729596	-.21079208																																	-1.0791858	-1.176248	-.91890346	-1.9000774
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_B02	201115	1	AN173	B	12	insH2Bfabp	0	13	201115_1115_B02	10	0	9.5878702	1.0889472	.3964004	.5444736	.779416	0	26	4	2																																																													3.25				.1238423	.0139273	-.06658567	.41774841	.1422047	.06877669	-.04993934	.47050143																																	.70009021	-.40010982	.28364116	-1.2194088
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_C01	201115	1	AN166	B	12	insH2Bfabp	0	13	201115_1115_C01	10	0	9.0684776	.5444736	.34883235	.340296	.4676496	0	19	4	2																																																													3.25				-.07823061	-.27435597	-.09954515	-.11016946	-.05504755	-.20756901	-.07889428	-.04643498																																	-.50993332	-1.176248	-.75869721	-1.6340855
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_C02	201115	1	AN174	B	12	insH2Bfabp	0	13	201115_1115_C02	10	0	10.107263	.5785032	.45982446	.5785032	1.94854	0	27	4	2																																																													3.25				.15757123	1.1796966	-.00524855	-.09506069	.17203628	1.224657	.00789468	-.05223303																																	-.40451438	1.2728219	.46118913	-.85571243
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_D01	201115	1	AN167	B	12	insH2Bfabp	0	13	201115_1115_D01	10	0	10.280394	.5785032	.23784024	.340296	.5455912	0	20	4	2																																																													3.25				-.07853128	-.1997691	-.2126242	-.07850496	-.06423686	-.15560123	-.20003582	-.03769497																																	-.40451438	-.94798468	-.75869721	-2.3613755
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_D02	201115	1	AN175	B	12	insH2Bfabp	0	13	201115_1115_D02	10	0	12.44453	.6125328	.4915365	.1361184	.3117664	0	28	4	2																																																													3.25				-.28511424	-.46043177	.02437655	-.0633962	-.28764868	-.45877685	.02204829	-.06461661																																	-.33858437	-1.76818	-2.032186	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_E01	201115	1	AN168	B	12	insH2Bfabp	0	13	201115_1115_E01	10	0	9.155043	.5785032	.34883235	.4423848	.779416	0	21	4	2																																																													3.25				.02325685	.03070097	-.10371903	-.08087007	.04550823	.09521381	-.08380523	-.01911251																																	-.40451438	-.40010982	-.29281584	-1.6340855
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_E02	201115	1	AN176	B	12	insH2Bfabp	0	13	201115_1115_E02	10	0	12.963922	.5444736	.4915365	.2382072	.4676496	0	29	4	2																																																													3.25				-.18332611	-.30790331	.02228961	-.1338205	-.1897579	-.31613738	.01645825	-.14496627																																	-.50993332	-1.176248	-1.199491	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_F01	201115	1	AN169	B	12	insH2Bfabp	0	13	201115_1115_F01	10	0	15.734017	1.191036	.4915365	.6465624	1.169124	0	22	4	2																																																													3.25				.22713378	.41705423	.03689818	.52929763	.20181403	.3602898	.01341429	.46738747																																	.86745228	.18536702	.84362962	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_F02	201115	1	AN177	B	12	insH2Bfabp	0	13	201115_1115_F02	10	0	14.695231	.6465624	.44396845	.3743256	.6235328	0	30	4	2																																																													3.25				-.04750838	-.15537484	-.02736538	-.03409681	-.06657228	-.19577556	-.04467876	-.07791641																																	-.23776713	-.74912559	-.60535398	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_G01	201115	1	AN170	B	12	insH2Bfabp	0	13	201115_1115_G01	10	0	18.33098	.7826808	.50739251	.680592	1.558832	0	23	4	2																																																													3.25				.26086271	.8034075	.05066726	.11857733	.21667174	.6985638	.01000212	.00774443																																	.16242937	.72608426	1.0232709	-.46175405
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_G02	201115	1	AN178	B	12	insH2Bfabp	0	13	201115_1115_G02	10	0	13.137053	.4764144	.53910454	.4423848	.4676496	0	31	4	2																																																													3.25				.02025015	-.31461277	.06568378	-.20660991	.01226277	-.32671222	.05854543	-.22135749																																	-.7295944	-1.176248	-.29281584	-.18358155
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_H01	201115	1	AN171	B	12	insH2Bfabp	0	13	201115_1115_H01	10	0	11.232614	.5785032	.36468837	.4083552	.6235328	0	24	4	2																																																													3.25				-.01167476	-.13524644	-.09412383	-.08796538	-.0048589	-.10994815	-.08813888	-.06573325																																	-.40451438	-.74912559	-.46118913	-1.50217
InsH2Bfabp_food_10dpf_lipids_plate13_201115_1115_W_H02	201115	1	AN179	B	12	insH2Bfabp	0	13	201115_1115_H02	10	0	14.695231	.5785032	.33297634	.3743256	.389708	0	32	4	2																																																													3.25				-.04810972	-.39590911	-.14253137	-.10688622	-.06748139	-.43699268	-.16001189	-.15105785																																	-.40451438	-1.4703884	-.60535398	-1.7356087
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_A03	201115	1	AN180	B	12	insH2Bfabp	0	14	201115_1115_A03	10	0	13.050488	1.3271544	.52324853	.6465624	.779416	0	33	4	2																																																													3.25				.22382641	-.00955584	.04565388	.63939988	.21615517	-.02074688	.03891832	.62592515																																	1.0482354	-.40010982	.84362962	-.31033986
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_A04	201115	1	AN188	B	12	insH2Bfabp	0	14	201115_1115_A04	10	0	8.1162577	.4764144	.44396845	.4423848	.4676496	0	41	4	2																																																													3.25				.01724346	-.34816011	-.05032171	-.23026096	.04390407	-.27138069	-.02524025	-.15252504																																	-.7295944	-1.176248	-.29281584	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_B03	201115	1	AN181	B	12	insH2Bfabp	0	14	201115_1115_B03	10	0	8.2028232	.4423848	.53910454	.340296	.389708	0	34	4	2																																																													3.25				-.08274065	-.40261857	.05942296	-.24773483	-.05562676	-.32504042	.08451949	-.17039169																																	-.83712102	-1.4703884	-.75869721	-.18358155
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_B04	201115	1	AN189	B	12	insH2Bfabp	0	14	201115_1115_B04	10	0	12.617661	.680592	.44396845	.3062664	.389708	0	42	4	2																																																													3.25				-.11917561	-.42945645	-.05240865	-.02844847	-.12511227	-.43576403	-.05704674	-.03538288																																	-.13576683	-1.4703884	-.91890346	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_C03	201115	1	AN182	B	12	insH2Bfabp	0	14	201115_1115_C03	10	0	8.375954	.510444	.36468837	.4083552	.5455912	0	35	4	2																																																													3.25				-.01498212	-.25009011	-.11708015	-.18204073	.01073006	-.1760359	-.09320704	-.10812339																																	-.61923072	-.94798468	-.46118913	-1.50217
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_C04	201115	1	AN190	B	12	insH2Bfabp	0	14	201115_1115_C04	10	0	12.011703	.6125328	.61838462	.4764144	.7014744	0	43	4	2																																																													3.25				.05067172	-.12104478	.11992059	-.09887277	.04894855	-.11655496	.11918839	-.09460897																																	-.33858437	-.54954272	-.10050449	.27917302
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_D03	201115	1	AN183	B	12	insH2Bfabp	0	14	201115_1115_D03	10	0	9.5878702	.680592	.44396845	.3743256	.779416	0	36	4	2																																																													3.25				-.04931239	-.01962004	-.03988701	-.01425784	-.03248885	.03181508	-.02407639	.03673502																																	-.13576683	-.40010982	-.60535398	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_D04	201115	1	AN191	B	12	insH2Bfabp	0	14	201115_1115_D04	10	0	13.743011	.9868584	.66595267	.5785032	.6235328	0	44	4	2																																																													3.25				.15245985	-.20234111	.1654017	.27308772	.13810458	-.23001795	.15318747	.2446777																																	.55244258	-.74912559	.46118913	.57628025
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_E03	201115	1	AN184	B	12	insH2Bfabp	0	14	201115_1115_E03	10	0	11.665441	.9868584	.38054438	.4423848	.5455912	0	37	4	2																																																													3.25				.01844614	-.25679958	-.10539801	.28964346	.02014193	-.24389615	-.1033491	.30146292																																	.55244258	-.94798468	-.29281584	-1.3784408
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_E04	201115	1	AN192	B	12	insH2Bfabp	0	14	201115_1115_E04	10	0	11.059483	.7146216	.53910454	.4083552	1.0132408	0	45	4	2																																																													3.25				-.01798882	.18401215	.03646663	-.00151418	-.01315673	.20532299	.04183644	.02027139																																	-.04219981	-.03160141	-.46118913	-.18358155
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_F03	201115	1	AN185	B	12	insH2Bfabp	0	14	201115_1115_F03	10	0	11.232614	.510444	.38054438	.3743256	.7014744	0	38	4	2																																																													3.25				-.04991373	-.10427111	-.10748495	-.18913605	-.04525227	-.0837528	-.10267	-.16936814																																	-.61923072	-.54954272	-.60535398	-1.3784408
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_F04	201115	1	AN193	B	12	insH2Bfabp	0	14	201115_1115_F04	10	0	11.925137	.510444	.4915365	.340296	.389708	0	46	4	2																																																													3.25				-.08634869	-.44287538	-.01318835	-.20805688	-.0879096	-.43781858	-.01360135	-.20269624																																	-.61923072	-1.4703884	-.75869721	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_G03	201115	1	AN186	B	12	insH2Bfabp	0	14	201115_1115_G03	10	0	9.155043	.7486512	.33297634	.2041776	.3117664	0	39	4	2																																																													3.25				-.2203624	-.49733384	-.15713994	.04670605	-.20088096	-.4389667	-.13873042	.10529531																																	.06332323	-1.76818	-1.3457883	-1.7356087
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_G04	201115	1	AN194	B	12	insH2Bfabp	0	14	201115_1115_G04	10	0	10.193828	.680592	.3964004	.3743256	.6235328	0	47	4	2																																																													3.25				-.05261976	-.21240531	-.11041139	-.04027399	-.04185633	-.17586472	-.0995095	-.00259154																																	-.13576683	-.74912559	-.60535398	-1.2194088
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_H03	201115	1	AN187	B	12	insH2Bfabp	0	14	201115_1115_H03	10	0	9.155043	.0340296	.42811243	.510444	1.169124	0	40	4	2																																																													3.25				.08560333	.35666902	-.06409078	-.67028066	.10493089	.41469474	-.04576483	-.61186741																																	-2.5357651	.18536702	.0934302	-1.0521798
InsH2Bfabp_food_10dpf_lipids_plate14_201115_1115_W_H04	201115	1	AN195	B	12	insH2Bfabp	0	14	201115_1115_H04	10	0	12.877357	.5444736	.38054438	.2382072	.5455912	0	48	4	2																																																													3.25				-.18903883	-.29370165	-.12835434	-.17875749	-.19777053	-.30683158	-.13520363	-.19162268																																	-.50993332	-.94798468	-1.199491	-1.3784408
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_A05	201115	1	AN196	B	12	insH2Bfabp	0	15	201115_1115_A05	10	0	8.6356504	.510444	.50739251	.170148	.389708	0	49	4	2																																																													3.25				-.2573987	-.45293958	-.00359315	-.2151522	-.23571264	-.38843914	.0174002	-.14857375																																	-.61923072	-1.4703884	-1.5876763	-.46175405
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_A06	201115	1	AN204	B	12	insH2Bfabp	0	15	201115_1115_A06	10	0	10.193828	.7486512	.41225642	.4423848	.4676496	0	8	5	2																																																													3.25				.08369083	-.03432664	.03951991	.1145899	.08168937	-.02077456	.04138207	.12585549																																	.06332323	-1.176248	-.29281584	-1.1153374
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_B05	201115	1	AN197	B	12	insH2Bfabp	0	15	201115_1115_B05	10	0	9.6744357	.0680592	.3964004	.340296	.5455912	0	1	5	2																																																													3.25				-.01629328	.0670981	.03827247	-.54944637	-.01347408	.09258774	.04413916	-.52719932																																	-1.9801575	-.94798468	-.75869721	-1.2194088
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_B06	201115	1	AN205	B	12	insH2Bfabp	0	15	201115_1115_B06	10	0	24.736822	1.0889472	.77694478	.7146216	2.0264816	0	9	5	2																																																													3.25				.35562696	1.5211506	.40212134	.45252079	.24865454	1.2670294	.30815294	.19062873																																	.70009021	1.3784408	1.2104048	1.1219005
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_C05	201115	1	AN198	B	12	insH2Bfabp	0	15	201115_1115_C05	10	0	9.2416085	.510444	.3964004	.3743256	.3117664	0	2	5	2																																																													3.25				.01743565	-.17008144	.03618553	-.10942667	.02322052	-.13697692	.04481826	-.07923119																																	-.61923072	-1.76818	-.60535398	-1.2194088
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_C06	201115	1	AN206	B	12	insH2Bfabp	0	15	201115_1115_C06	10	0	11.319179	.7146216	.38054438	.4083552	.389708	0	10	5	2																																																													3.25				.04905989	-.11897771	.003634	.07583009	.03863981	-.12679488	-.00207997	.06562007																																	-.04219981	-1.4703884	-.46118913	-1.3784408
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_D05	201115	1	AN199	B	12	insH2Bfabp	0	15	201115_1115_D05	10	0	12.011703	.7486512	.52324853	.4423848	1.3250072	0	3	5	2																																																													3.25				.08519418	.83980463	.16094672	.12641542	.07086001	.82164736	.15125836	.10443839																																	.06332323	.36422999	-.29281584	-.31033986
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_D06	201115	1	AN207	B	12	insH2Bfabp	0	15	201115_1115_D06	10	0	11.752006	.5785032	.26955227	.3062664	.3117664	0	11	5	2																																																													3.25				-.05332958	-.20027404	-.10944505	-.06265342	-.0670231	-.21638895	-.11809221	-.08116391																																	-.40451438	-1.76818	-.91890346	-2.1779231
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_E05	201115	1	AN200	B	12	insH2Bfabp	0	15	201115_1115_E05	10	0	43.088696	.680592	.44396845	.4083552	.779416	0	4	5	2																																																													3.25				.05086391	.2908587	.0795797	.05599112	-.18760825	-.29890276	-.13479443	-.5494977																																	-.13576683	-.40010982	-.46118913	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_E06	201115	1	AN208	B	12	insH2Bfabp	0	15	201115_1115_E06	10	0	11.232614	.5785032	.44396845	.1361184	.5455912	0	12	5	2																																																													3.25				-.22377825	.03019603	.06288419	-.06501852	-.23388219	.02328726	.057573	-.07395568																																	-.40451438	-.94798468	-2.032186	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_F05	201115	1	AN201	B	12	insH2Bfabp	0	15	201115_1115_F05	10	0	8.1162577	.5444736	.38054438	.4423848	.389708	0	5	5	2																																																													3.25				.08459284	-.10220404	.01406869	-.08249239	.0980269	-.04943741	.02985971	-.03170137																																	-.50993332	-1.4703884	-.29281584	-1.3784408
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_F06	201115	1	AN209	B	12	insH2Bfabp	0	15	201115_1115_F06	10	0	10.972917	.7486512	.36468837	.170148	.1558832	0	13	5	2																																																													3.25				-.19004932	-.36286671	-.01848283	.10276437	-.19843541	-.36534312	-.02216783	.09852587																																	.06332323	-2.5362559	-1.5876763	-1.50217
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_G05	201115	1	AN202	B	12	insH2Bfabp	0	15	201115_1115_G05	10	0	7.769996	.510444	.31712032	.4764144	.6235328	0	6	5	2																																																													3.25				.11832177	.12826603	-.05144231	-.11888709	.13409759	.18705627	-.03345517	-.06177253																																	-.61923072	-.74912559	-.10050449	-1.9000774
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_G06	201115	1	AN210	B	12	insH2Bfabp	0	15	201115_1115_G06	10	0	15.041493	.680592	.3964004	.510444	.6235328	0	14	5	2																																																													3.25				.14994601	.10142816	.01114226	.03234007	.11208221	.02382105	-.01941266	-.04844432																																	-.13576683	-.74912559	.0934302	-1.2194088
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_H05	201115	1	AN203	B	12	insH2Bfabp	0	15	201115_1115_H05	10	0	9.6744357	1.0549176	.42811243	.170148	.4676496	0	7	5	2																																																													3.25				-.1882453	-.03097191	.05746286	.4232214	-.18634941	-.00753083	.06282813	.44441235																																	.65149577	-1.176248	-1.5876763	-1.0521798
InsH2Bfabp_food_10dpf_lipids_plate15_201115_1115_W_H06	201115	1	AN211	B	12	insH2Bfabp	0	15	201115_1115_H06	10	0	18.504111	.7486512	.36468837	.340296	.4676496	0	15	5	2																																																													3.25				-.02050266	-.05780978	-.02265671	.09803416	-.08347679	-.19940876	-.07609211	-.04792187																																	.06332323	-1.176248	-.75869721	-1.50217
InsH2Bfabp_food_10dpf_lipids_plate16_201115_1115_W_A07	201115	1	AN212	B	12	insH2Bfabp	0	16	201115_1115_A07	10	0		.1020888	.3012643	.4423848	.3117664	0	16	5	2																																																													3.25				.08128547	-.21704771	-.08816771	-.55089334																																					-1.6009097	-1.76818	-.29281584	-1.9933925
InsH2Bfabp_food_10dpf_lipids_plate16_201115_1115_W_B07	201115	1	AN213	B	12	insH2Bfabp	0	16	201115_1115_B07	10	0		.510444	.47568048	.340296	.5455912	0	17	5	2																																																													3.25				-.021104	.01342236	.08416152	-.14490325																																					-.61923072	-.94798468	-.75869721	-.76784878
InsH2Bfabp_food_10dpf_lipids_plate16_201115_1115_W_C07	201115	1	AN214	B	12	insH2Bfabp	0	16	201115_1115_C07	10	0		.6465624	.3964004	.4083552	.7014744	0	18	5	2																																																													3.25				.04665453	.16595082	.00279451	-.01114995																																					-.23776713	-.54954272	-.46118913	-1.2194088
InsH2Bfabp_food_10dpf_lipids_plate16_201115_1115_W_D07	201115	1	AN215	B	12	insH2Bfabp	0	16	201115_1115_D07	10	0		.8847696	.28540829	.1020888	.779416	0	19	5	2																																																													3.25				-.25991254	.24053769	-.11028455	.22469215																																					.37040608	-.40010982	-2.6344663	-2.0619165
InsH2Bfabp_food_10dpf_lipids_plate16_201115_1115_W_E07	201115	1	AN216	B	12	insH2Bfabp	0	16	201115_1115_E07	10	0		.85074	.44396845	.4083552	.5455912	0	20	5	2																																																													3.25				.04605319	.00335816	.04618868	.18829744																																					.30525978	-.94798468	-.46118913	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate16_201115_1115_W_F07	201115	1	AN217	B	12	insH2Bfabp	0	16	201115_1115_F07	10	0		.5444736	.34883235	.3743256	.5455912	0	21	5	2																																																													3.25				.01172292	3.421e-06	-.05103436	-.12033406																																					-.50993332	-.94798468	-.60535398	-1.6340855
InsH2Bfabp_food_10dpf_lipids_plate16_201115_1115_W_G07	201115	1	AN218	B	12	insH2Bfabp	0	16	201115_1115_G07	10	0		.8847696	.44396845	.2722368	.2338248	0	22	5	2																																																													3.25				-.09066655	-.31511771	.0420148	.21759683																																					.37040608	-2.1246785	-1.0626927	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_A09	201115	1	AN219	D	16	insH2Bfabp	0	17	201115_1130_A09	10	0	14.963284	.9187992	.47568048	.510444	.8573576	0	23	5	2																																																													3.5				.0248512	-.09947323	-.14330641	-.24014216	.01939245	-.12129246	-.1578903	-.27980302																																	.44297473	-.27734839	.0934302	-.76784878
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_A10	201115	1	AN227	D	16	insH2Bfabp	0	17	201115_1130_A10	10	0	16.279256	2.1438648	.7928008	.7146216	1.4808904	0	31	5	2																																																													3.5				.22662344	.4972217	.1571184	.9660026	.21044889	.44848064	.13320196	.90023196																																	2.0762789	.6055435	1.2104048	1.1797611
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_B09	201115	1	AN220	D	16	insH2Bfabp	0	17	201115_1130_B09	10	0	13.033193	1.4632728	.55496056	.5785032	1.169124	0	24	5	2																																																													3.5				.09260973	.20893844	-.06611327	.30196634	.10090802	.22225705	-.06807355	.29835855																																	1.2448586	.18536702	.46118913	-.07907271
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_B10	201115	1	AN228	D	16	insH2Bfabp	0	17	201115_1130_B10	10	0	12.594536	1.9056576	.65009666	.7826808	1.4808904	0	32	5	2																																																													3.5				.29438197	.49386697	.01232731	.7254303	.30461075	.51251763	.01258646	.72864826																																	1.8485963	.6055435	1.5753809	.51515806
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_C09	201115	1	AN221	D	16	insH2Bfabp	0	17	201115_1130_C09	10	0	18.560272	1.1570064	.6976647	.4423848	.779416	0	25	5	2																																																													3.5				-.04380934	-.1841243	.07450393	-.00666517	-.07550077	-.27274685	.03607135	-.11419591																																	.80025613	-.40010982	-.29281584	.72608426
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_C10	201115	1	AN229	D	16	insH2Bfabp	0	17	201115_1130_C10	10	0	10.225788	1.020888	.60252861	.4423848	.6235328	0	33	5	2																																																													3.5				-.0462147	-.36684537	-.03732767	-.16170441	-.0190673	-.30499338	-.02155692	-.11419948																																	.60861901	-.74912559	-.29281584	.2050475
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_D09	201115	1	AN222	D	16	insH2Bfabp	0	17	201115_1130_D09	10	0	10.401251	.85074	.52324853	.510444	1.0911824	0	26	5	2																																																													3.5				.02394919	.12428737	-.10199918	-.31529667	.05090915	.18530396	-.08679863	-.26985319																																	.30525978	.07027147	.0934302	-.31033986
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_D10	201115	1	AN230	D	16	insH2Bfabp	0	17	201115_1130_D10	10	0	15.31421	1.3952136	.58667259	.5785032	1.2470656	0	34	5	2																																																													3.5				.08960303	.2533327	-.05527063	.21025609	.07992229	.22130699	-.07308419	.16207194																																	1.1477982	.27917302	.46118913	.11964811
